username,languageName,problemsSolved
TheZwischenzug,Python3,206
TheZwischenzug,Scala,1
TheDemon1709,C++,604
TheDemon1709,Java,6
TheDemon1709,MySQL,8
TheDemon1709,Bash,1
TheDemon1709,Python3,4
Aggie12345,Python3,2
happymark,C++,63
happymark,Java,1
happymark,Python,13
happymark,MySQL,16
happymark,C,1
happymark,Bash,4
happymark,Python3,1452
happymark,MS SQL Server,1
g_dipanshu26,C++,124
g_dipanshu26,MySQL,1
smntic,C++,289
smntic,Python,2
smntic,MySQL,15
smntic,C,1
smntic,Python3,28
Julio_Espinola,Java,28
Julio_Espinola,Python,5
Julio_Espinola,MySQL,9
Julio_Espinola,Python3,76
leetcode2k19,Python3,1
CharitraMehlawat,C++,1779
CharitraMehlawat,Java,2
CharitraMehlawat,MySQL,8
newbieeee,C++,7
newbieeee,Java,1243
newbieeee,Python,8
newbieeee,MySQL,12
newbieeee,PHP,1
nervangera147,C++,426
nervangera147,Java,12
dumbunny8128,C++,77
dumbunny8128,Java,7
dumbunny8128,Python,159
dumbunny8128,MySQL,90
dumbunny8128,C,2
dumbunny8128,C#,1
dumbunny8128,JavaScript,9
dumbunny8128,Ruby,1
dumbunny8128,Bash,4
dumbunny8128,Swift,1
dumbunny8128,Go,2
dumbunny8128,Python3,1994
dumbunny8128,Scala,1
dumbunny8128,Kotlin,1
dumbunny8128,Rust,2
dumbunny8128,PHP,2
dumbunny8128,TypeScript,1
dumbunny8128,Racket,1
tang0404,C++,184
tang0404,Python3,2
xmmmir,C++,1
xmmmir,Python,4
xmmmir,MySQL,9
xmmmir,C,2
xmmmir,JavaScript,6
xmmmir,Ruby,875
xmmmir,Python3,6
xmmmir,TypeScript,1
frostfrog,C++,646
frostfrog,Python,2
frostfrog,MySQL,1
frostfrog,C,3
frostfrog,Go,15
frostfrog,Python3,231
frostfrog,Rust,7
satyamshrma,C++,129
satyamshrma,Python,29
satyamshrma,MySQL,2
satyamshrma,Python3,704
abhisheksoni125,C++,1473
abhisheksoni125,MySQL,29
abhisheksoni125,Go,6
abhisheksoni125,Python3,6
zglzglak47,C++,1
zglzglak47,Java,43
bnico,Python3,1
wddd,C++,4
wddd,Java,1349
wddd,Python3,4
rfUWS6azaX,C++,58
jujuzyt,Python,38
jujuzyt,MySQL,20
jujuzyt,Bash,1
jujuzyt,Python3,37
varundhariyal,JavaScript,1
user7570L,C++,1340
user7570L,MySQL,33
user7570L,C,3
user7570L,Python3,315
drd93,C++,307
drd93,Java,442
drd93,Python,54
drd93,MySQL,12
drd93,Go,14
drd93,Python3,891
yeu_lam,C++,180
yeu_lam,Java,803
yeu_lam,Python,290
yeu_lam,MySQL,46
yeu_lam,C#,1
yeu_lam,JavaScript,21
yeu_lam,Ruby,2
yeu_lam,Bash,4
yeu_lam,Go,76
yeu_lam,Python3,1626
yeu_lam,Kotlin,1
yeu_lam,TypeScript,10
Jeffrey-Ho,C++,312
Jeffrey-Ho,Python3,1
nipunmittal15,C++,360
nipunmittal15,Java,1
nipunmittal15,Python3,7
Kumar_11,C++,1034
Kumar_11,Java,1
Kumar_11,MySQL,27
Kumar_11,JavaScript,2
Kumar_11,TypeScript,3
Gambler147,C++,11
Gambler147,Java,128
Gambler147,Python,18
Gambler147,MySQL,9
Gambler147,Python3,858
sirvi_26,C++,688
sirvi_26,MySQL,29
sirvi_26,MS SQL Server,1
Morgoth712,C++,345
Morgoth712,Python,13
Morgoth712,JavaScript,3
Morgoth712,Python3,1
ikoma_,Python3,105
ikoma_,Rust,2
c_utkarsh,C++,538
c_utkarsh,Java,34
c_utkarsh,Python,1
c_utkarsh,MySQL,1
c_utkarsh,C,17
c_utkarsh,JavaScript,15
c_utkarsh,Python3,172
c_utkarsh,Kotlin,23
wrewsama,C++,3
wrewsama,Java,1
wrewsama,Python,25
wrewsama,MySQL,22
wrewsama,Python3,1192
maroth96,C++,2
maroth96,Python,8
maroth96,MySQL,3
maroth96,C,2
maroth96,Python3,219
RustamPlanirovich,Kotlin,67
SkylerTsai,C++,100
SkylerTsai,Java,89
SkylerTsai,Python,506
SkylerTsai,C,3
SkylerTsai,Python3,569
kiksuya8,Python3,16
meadow_light,C++,64
meadow_light,JavaScript,1
meadow_light,Python3,902
sgenyk91,JavaScript,1
a_mccabe,Java,3
a_mccabe,Python,5
a_mccabe,Python3,7
joe_t78,C++,245
akshitgarg09,C++,511
akshitgarg09,Java,6
akshitgarg09,MySQL,16
AKKI0511,Java,13
AKKI0511,Python,6
AKKI0511,Python3,1068
AKKI0511,Rust,28
hemendra,C++,623
hemendra,Java,7
UltramanZHY-,Java,5
UltramanZHY-,Python,3
UltramanZHY-,MySQL,60
UltramanZHY-,JavaScript,100
UltramanZHY-,Python3,1
UltramanZHY-,TypeScript,2156
_Vlad_,Java,190
shadow_47,C++,399
shadow_47,C,1
an1ket_62,C++,570
an1ket_62,MySQL,16
jakubd,C++,291
jakubd,Java,2
jakubd,Python,22
jakubd,MySQL,3
jakubd,Python3,443
glyon,C++,19
glyon,Java,1
glyon,C,2
glyon,Python3,129
thalyson,C++,490
thalyson,Java,3
thalyson,Python,1
thalyson,JavaScript,7
thalyson,Python3,38
RelaxTime,C++,635
RelaxTime,Java,529
RelaxTime,Python,3
RelaxTime,MySQL,111
RelaxTime,C,1
RelaxTime,MS SQL Server,18
RelaxTime,Oracle,17
robert1003,C++,90
robert1003,MySQL,5
robert1003,Python3,6
shrileetcode,C#,1
shrileetcode,JavaScript,2
shrileetcode,Python3,1
counter98,C++,1126
counter98,Java,2
counter98,Python3,354
Sp0idermon,C++,197
Sp0idermon,MySQL,14
haidixiansheng2020,C++,980
haidixiansheng2020,Java,42
haidixiansheng2020,Python,2
haidixiansheng2020,MySQL,2
haidixiansheng2020,Python3,139
feetmode,C++,1624
feetmode,Java,10
feetmode,Python,14
feetmode,MySQL,14
feetmode,JavaScript,1
feetmode,Bash,1
feetmode,Go,8
feetmode,Python3,71
feetmode,Oracle,1
feetmode,Pandas,2
feetmode,PostgreSQL,5
qwertyish,C++,1903
qwertyish,Java,9
qwertyish,MySQL,10
qwertyish,C#,2
qwertyish,Python3,5
chunlaw,C++,54
chunlaw,MySQL,12
chunlaw,C,1
chunlaw,JavaScript,5
chunlaw,Bash,2
chunlaw,Go,2
chunlaw,Python3,3
chunlaw,PHP,1
chunlaw,TypeScript,679
YMSeah,C++,76
YMSeah,Java,33
YMSeah,Python,13
YMSeah,MySQL,12
YMSeah,C,2
YMSeah,C#,5
YMSeah,JavaScript,104
YMSeah,Go,4
YMSeah,Python3,1101
YMSeah,MS SQL Server,13
YMSeah,Pandas,4
KochiyaOcean,C++,1
KochiyaOcean,Java,5
KochiyaOcean,MySQL,3
KochiyaOcean,JavaScript,979
KochiyaOcean,Scala,3
ajordahl123,Java,3
jsshang,C++,282
jsshang,Java,56
jsshang,Python,712
jsshang,MySQL,1
jsshang,C,1
jsshang,Python3,842
ews99,C++,1
ews99,Python3,384
ews99,Pandas,23
ews99,PostgreSQL,8
user8109HJ,C++,9
user8109HJ,Java,8
swhitaker,MySQL,6
swhitaker,Python3,16
sarojpahi,C++,1
sarojpahi,JavaScript,114
sarojpahi,Python3,1
src-hyc,C++,1297
src-hyc,C,2
src-hyc,Rust,2
src-hyc,Pandas,30
SiyangShao,C++,345
SiyangShao,Python,1
SiyangShao,Go,2
SiyangShao,Python3,1
SiyangShao,Rust,1
Trigozord,C++,20
Trigozord,Java,4
Trigozord,Python,19
Trigozord,Python3,377
Trigozord,TypeScript,2
ghost0ad,C++,1019
ghost0ad,Java,11
ghost0ad,Python3,2
xobe19,C++,36
xobe19,Java,398
xobe19,C,1
xobe19,JavaScript,96
xobe19,Python3,21
glenpogz36,JavaScript,4
DevidXu,C++,1071
DevidXu,Java,2
DevidXu,Python,12
DevidXu,MySQL,21
DevidXu,Python3,64
osamamohamed,C++,1875
osamamohamed,Java,5
osamamohamed,MySQL,26
osamamohamed,Bash,4
osamamohamed,Go,4
sojisan,C++,62
y7u,C++,683
y7u,Java,17
y7u,Python,5
y7u,MySQL,2
y7u,C,4
y7u,Go,1
y7u,Python3,1268
zzcgogogo,C++,1
zzcgogogo,Java,1
zzcgogogo,Python,108
zzcgogogo,MySQL,1
zzcgogogo,Python3,1522
Dan4Life,C++,60
Dan4Life,Python3,3
Nishu__one8,C++,651
Nishu__one8,Java,3
Nishu__one8,MySQL,19
songzz,C++,258
songzz,Java,4
songzz,Python,8
songzz,Python3,91
AndrJob,C++,1789
AndrJob,MySQL,3
AndrJob,Bash,4
AndrJob,TypeScript,31
AndrJob,Pandas,123
AndrJob,PostgreSQL,55
Nixon2006,C++,1272
Nixon2006,Java,11
Nixon2006,JavaScript,20
Nixon2006,Python3,5
Nixon2006,PHP,1
IAmCoderrr,C++,49
IAmCoderrr,Java,1240
kunal_singhal,C++,386
kunal_singhal,Java,12
khromykh,Java,1579
khromykh,Python,1
khromykh,MySQL,10
khromykh,JavaScript,1
khromykh,Kotlin,8
TusharGupta05,C++,752
TusharGupta05,Java,2
TusharGupta05,MySQL,9
TusharGupta05,JavaScript,20
TusharGupta05,Python3,1
Aadersh1,C++,577
Aadersh1,Java,86
Aadersh1,C,1
Aadersh1,JavaScript,1
SkookumChoocher,C++,55
SkookumChoocher,Java,24
SkookumChoocher,Python,17
SkookumChoocher,MySQL,18
SkookumChoocher,C,37
SkookumChoocher,C#,3
SkookumChoocher,JavaScript,92
SkookumChoocher,Ruby,3
SkookumChoocher,Bash,1
SkookumChoocher,Swift,3
SkookumChoocher,Go,26
SkookumChoocher,Python3,1531
SkookumChoocher,Scala,3
SkookumChoocher,Kotlin,3
SkookumChoocher,Rust,100
SkookumChoocher,PHP,3
SkookumChoocher,TypeScript,30
SkookumChoocher,Racket,1
SkookumChoocher,Elixir,1
SkookumChoocher,Dart,1
SkookumChoocher,Pandas,4
shanghengwu,C++,1
shanghengwu,Java,7
shanghengwu,Python,21
shanghengwu,MySQL,13
shanghengwu,JavaScript,1
shanghengwu,Go,14
shanghengwu,Python3,1658
NatiAris,C++,1
NatiAris,Python,4
NatiAris,MySQL,2
NatiAris,Python3,1271
NatiAris,Scala,17
NatiAris,Oracle,33
NatiAris,Racket,1
NatiAris,Pandas,11
candidate_key,C++,40
wechat_cph,C++,1137
wechat_cph,Python,10
wechat_cph,MySQL,24
SenQiao,C++,2
SenQiao,Python,22
SenQiao,MySQL,4
SenQiao,Python3,113
aoliaolian,C++,524
aoliaolian,Java,222
aoliaolian,Python,4
aoliaolian,Python3,10
angel30818,C++,4
angel30818,Java,5
angel30818,Python,42
angel30818,C#,2
angel30818,Python3,1525
Vlassov,C#,258
tulkasm,C++,47
tulkasm,Java,1911
tulkasm,Python,139
tulkasm,MySQL,90
tulkasm,JavaScript,1
tulkasm,Bash,1
tulkasm,Go,7
tulkasm,Python3,1994
soimportant,C++,945
soimportant,Python3,8
minkiw146,Python3,632
minkiw146,Pandas,67
jfguo,C++,1074
jfguo,Java,69
jfguo,Python,109
jfguo,MySQL,11
jfguo,C,13
jfguo,Python3,193
lqdisme,C++,469
lqdisme,MySQL,18
lqdisme,Python3,402
lqdisme,Pandas,1
sky1429,C++,10
sky1429,Python,1
sky1429,MySQL,2
sky1429,Python3,1054
sky1429,Pandas,5
kevin20040521zkc,C++,505
kevin20040521zkc,MySQL,19
kevin20040521zkc,C,13
kevin20040521zkc,Python3,86
shreyashnahar0,C++,55
shreyashnahar0,Java,4
shreyashnahar0,Python,21
shreyashnahar0,MySQL,4
shreyashnahar0,C,4
shreyashnahar0,JavaScript,16
shreyashnahar0,Bash,3
shreyashnahar0,Python3,2049
shreyashnahar0,Oracle,39
shreyashnahar0,Pandas,1
czhangaegean,C++,2
czhangaegean,Java,666
czhangaegean,Python,29
czhangaegean,MySQL,58
czhangaegean,JavaScript,1
czhangaegean,Ruby,27
czhangaegean,Go,2
czhangaegean,Python3,1443
Isaacxie,C++,950
Isaacxie,Go,2
Isaacxie,Kotlin,1
ripan_baidya,C++,54
ripan_baidya,Java,314
ripan_baidya,MySQL,50
ripan_baidya,JavaScript,6
user6834D,Java,1
Haroldgparker,C++,5
Haroldgparker,Java,15
Haroldgparker,Python,2
Haroldgparker,JavaScript,3
Haroldgparker,Ruby,57
Haroldgparker,Python3,393
tlh65,C++,8
tlh65,Java,1
tlh65,Python,1
tlh65,MySQL,2
tlh65,JavaScript,1
tlh65,Python3,630
avienn_x,C++,1135
avienn_x,Python3,1
sagar_ji,C++,1309
sagar_ji,Java,380
sagar_ji,MySQL,3
majorflight02,Python3,5
Vatsal_04V,C++,4
Vatsal_04V,Java,675
Vatsal_04V,JavaScript,2
Vatsal_04V,Python3,3
nagabhushan,C++,6
nagabhushan,Java,899
nagabhushan,Python,17
nagabhushan,JavaScript,1
nagabhushan,Go,30
nagabhushan,Python3,20
saz4240,Python,14
saz4240,Python3,36
archmage,C++,2
archmage,Python,742
archmage,MySQL,1
HideLord,C++,653
HideLord,Java,95
HideLord,Python,1
HideLord,MySQL,8
HideLord,JavaScript,1
HideLord,Bash,1
HideLord,Python3,118
HideLord,MS SQL Server,18
HideLord,Oracle,12
gjp4_,C++,1339
gjp4_,JavaScript,1
gjp4_,Python3,3
abeehimr,C++,2
abeehimr,Python3,538
abeehimr,Pandas,4
poset,C++,280
poset,Java,33
poset,Python,18
poset,MySQL,4
poset,JavaScript,2
poset,Python3,298
IamVaibhave53,C++,1467
IamVaibhave53,Java,76
IamVaibhave53,Python,22
IamVaibhave53,MySQL,15
IamVaibhave53,C,3
IamVaibhave53,JavaScript,20
IamVaibhave53,Python3,352
IamVaibhave53,Oracle,7
IamVaibhave53,Rust,4
bluishhh,C++,537
bluishhh,Python3,2
bluishhh,Pandas,3
alastian,C++,24
alastian,Java,14
alastian,Python,92
alastian,MySQL,3
alastian,Python3,1003
Trance-0,C++,657
Trance-0,Java,123
Trance-0,Python,10
Trance-0,MySQL,3
Trance-0,Ruby,1
Trance-0,Go,1
Trance-0,Python3,735
wing--fly,C++,2
RupertD,Java,1
RupertD,Python,7
RupertD,Bash,2
RupertD,Swift,1
RupertD,Python3,2169
Harsh_kunwar,C++,52
vincentyongweijie,C++,455
vincentyongweijie,Java,2
vincentyongweijie,Python,229
vincentyongweijie,MySQL,16
vincentyongweijie,C,1
vincentyongweijie,Bash,4
vincentyongweijie,Python3,1523
vincentyongweijie,Kotlin,4
maheshbansal045,C++,2
vinit_dabholkar,Oracle,7
lonely_nights_with_bruce,C++,167
lonely_nights_with_bruce,Java,3
lonely_nights_with_bruce,MySQL,1
lonely_nights_with_bruce,Python3,4
lonely_nights_with_bruce,PHP,16
aryann69,Java,236
aryann69,Python,1
aryann69,MySQL,1
CodeSlayer0204,C++,160
yanawz,C++,71
yanawz,Python3,177
SpeedyRogue54,C++,1
SpeedyRogue54,Java,623
SpeedyRogue54,Python,3
SpeedyRogue54,Go,1
SpeedyRogue54,Python3,194
oneyoneyoney,C++,8
oneyoneyoney,Java,1
oneyoneyoney,JavaScript,23
oneyoneyoney,Swift,2
@qiaokeai,Java,8
@qiaokeai,C,10
@qiaokeai,Python3,1
Vaibhavshekhawat,C++,1679
Vaibhavshekhawat,Java,6
Vaibhavshekhawat,Python,2
Vaibhavshekhawat,MySQL,31
Vaibhavshekhawat,Python3,1
Vaibhavshekhawat,Oracle,23
mattww,C++,2
mattww,Go,265
mattww,TypeScript,3
Yoshikage1202358,C++,333
Yoshikage1202358,Java,5
Yoshikage1202358,Python,1
Yoshikage1202358,MySQL,16
Yoshikage1202358,Go,62
ruanys,C++,1460
ruanys,Python,429
ruanys,MySQL,27
otabek_kholmirzaev,C++,168
otabek_kholmirzaev,Java,78
otabek_kholmirzaev,Python,27
otabek_kholmirzaev,MySQL,7
otabek_kholmirzaev,C,9
otabek_kholmirzaev,C#,950
otabek_kholmirzaev,JavaScript,50
otabek_kholmirzaev,Ruby,3
otabek_kholmirzaev,Swift,4
otabek_kholmirzaev,Go,13
otabek_kholmirzaev,Python3,358
otabek_kholmirzaev,Kotlin,6
otabek_kholmirzaev,MS SQL Server,1
otabek_kholmirzaev,Rust,6
otabek_kholmirzaev,PHP,4
otabek_kholmirzaev,TypeScript,5
otabek_kholmirzaev,Erlang,1
otabek_kholmirzaev,Elixir,1
otabek_kholmirzaev,Dart,2
otabek_kholmirzaev,PostgreSQL,17
nitin_pandey30,Java,957
nitin_pandey30,Python,2
nitin_pandey30,MySQL,2
nitin_pandey30,Go,56
nitin_pandey30,Python3,367
nitin_pandey30,Rust,1
kying,C++,133
kying,Java,3
kying,Python,8
kying,Python3,2
mkhandelwal19,Java,26
rmsa_07,C++,689
rmsa_07,Java,5
rmsa_07,MySQL,7
rmsa_07,JavaScript,6
rmsa_07,Kotlin,1
praveenkumart236,C++,254
praveenkumart236,MySQL,2
praveenkumart236,JavaScript,2
praveenkumart236,Python3,3
yogeshorwhat,Java,283
yogeshorwhat,Python,2
yogeshorwhat,MySQL,7
yogeshorwhat,Go,29
yogeshorwhat,Python3,3
yogeshorwhat,MS SQL Server,1
yogeshorwhat,PostgreSQL,1
yonasadiel,C++,218
yonasadiel,Python,2
yonasadiel,C,4
yonasadiel,Go,4
yonasadiel,Python3,1
yonasadiel,Rust,4
yonasadiel,Elixir,2
Manohar51,Java,4
Manohar51,MySQL,1
sethvibhu7,Java,1
sethvibhu7,Python,2
sethvibhu7,MySQL,1
sethvibhu7,C#,141
sethvibhu7,Python3,379
manujk881,C++,1664
manujk881,Java,40
manujk881,MySQL,34
manujk881,C,11
manujk881,JavaScript,6
boxlesscat,C++,430
boxlesscat,Java,1
boxlesscat,Python,2
boxlesscat,MySQL,1
boxlesscat,C,12
boxlesscat,JavaScript,16
boxlesscat,Python3,16
boxlesscat,Rust,4
kallooa,JavaScript,2
kallooa,Python3,3
kallooa,Pandas,8
erekle,C++,39
SyedMehdi,Python3,37
v4570,Python3,7
HumbleRobo,C++,268
HumbleRobo,Java,35
HumbleRobo,MySQL,63
HumbleRobo,C#,30
HumbleRobo,JavaScript,65
HumbleRobo,Python3,750
HumbleRobo,PHP,16
HumbleRobo,TypeScript,25
HumbleRobo,Pandas,31
zhengyuyu123,C++,72
zhengyuyu123,Java,1699
zhengyuyu123,MySQL,3
chenshenglong1990,C++,67
chenshenglong1990,Python3,1
88ion,C++,699
88ion,MySQL,15
fausdghlfaiug,C++,125
fausdghlfaiug,C,15
AlexShch,C++,3
AlexShch,MySQL,20
AlexShch,Python3,1646
ZhihanYao,C++,57
dom9090,C++,1034
dom9090,Java,1
dom9090,MySQL,24
dom9090,Rust,31
JordanByrd238,Java,1
JordanByrd238,Python,661
JordanByrd238,MySQL,9
JordanByrd238,JavaScript,1
JordanByrd238,Python3,1158
JordanByrd238,Kotlin,2
AshwaniV,C++,1912
AshwaniV,Java,24
AshwaniV,Python,2
AshwaniV,MySQL,35
AshwaniV,JavaScript,1
AshwaniV,Bash,4
AshwaniV,Python3,58
AshwaniV,TypeScript,4
cheetaslo,C++,61
cheetaslo,Java,2
cheetaslo,Python3,1263
apometta,C++,422
apometta,Java,454
apometta,Python,2
apometta,MySQL,14
apometta,C,3
apometta,Python3,849
apometta,Rust,40
UjjawalKumar29101999,C++,936
UjjawalKumar29101999,Java,2
UjjawalKumar29101999,Python3,1
Gaurish102,C++,485
Gaurish102,Java,7
Gaurish102,MySQL,44
Gaurish102,C#,1
Gaurish102,JavaScript,4
Gaurish102,Go,1
Gaurish102,Python3,3
neeraj76761,Java,18
Mukarram_,Java,19
nitesh8020,C++,117
zwood,C++,681
zwood,Python,1
zwood,Python3,2
zwood,Rust,17
ShanniYou,Python,16
ShanniYou,Python3,233
charliemen2022,C++,853
charliemen2022,Java,6
charliemen2022,Python,35
charliemen2022,MySQL,25
charliemen2022,Python3,2955
charliemen2022,Pandas,15
wangzi6147,C++,133
wangzi6147,Java,958
wangzi6147,Python,18
wangzi6147,Swift,1
wangzi6147,Go,32
wangzi6147,Python3,3
magica,C++,160
magica,Java,1
magica,Python,3
magica,MySQL,8
magica,C,3
magica,JavaScript,2
magica,Ruby,1
magica,Python3,10
magica,Scala,3
Kaushal44,C++,1
Kaushal44,Java,3
Kaushal44,C#,1
Kaushal44,Python3,52
aaavvvvxxxx,C++,1521
aaavvvvxxxx,Java,6
aaavvvvxxxx,MySQL,7
aaavvvvxxxx,Ruby,1
aaavvvvxxxx,Python3,5
aaavvvvxxxx,Rust,7
aaavvvvxxxx,PostgreSQL,3
bbql,Java,622
bbql,Python3,569
shaheen_bd,C++,1614
shaheen_bd,Java,9
shaheen_bd,MySQL,34
shaheen_bd,JavaScript,3
shaheen_bd,Bash,4
mariandtz,C++,31
mariandtz,Python3,1
xyzw123,MySQL,11
xyzw123,Python3,1196
Malay_28,C++,184
gaoran,C++,944
gaoran,Java,26
gaoran,Python,2
gaoran,MySQL,10
gaoran,Python3,13
gaoran,Pandas,1
speedcuberayush,C++,2193
speedcuberayush,Java,19
speedcuberayush,Python,124
speedcuberayush,MySQL,101
speedcuberayush,JavaScript,44
speedcuberayush,Bash,4
speedcuberayush,Python3,787
speedcuberayush,Kotlin,1
speedcuberayush,TypeScript,3
speedcuberayush,Pandas,43
vedant_rawale,C++,1653
vedant_rawale,Java,7
vedant_rawale,Python,1
vedant_rawale,MySQL,69
vedant_rawale,C,4
vedant_rawale,JavaScript,1
acebenson0704,C++,537
acebenson0704,Python,11
acebenson0704,JavaScript,1
acebenson0704,Python3,925
acebenson0704,TypeScript,1
user9591,C++,558
user9591,Python,6
user9591,Python3,782
JosephMother,C++,18
JosephMother,Java,48
JosephMother,Python,3
JosephMother,MySQL,1
JosephMother,JavaScript,4
JosephMother,Bash,1
JosephMother,Python3,1018
JosephMother,Pandas,2
olegmak,C++,1094
olegmak,MySQL,7
olegmak,JavaScript,1
maoxul,C++,1
maoxul,Java,382
maoxul,Python,155
maoxul,Bash,1
ABHAY0O7,C++,536
ABHAY0O7,Java,6
ABHAY0O7,MySQL,10
damon7k5555,Python3,13
damon7k5555,PostgreSQL,1
CodeCrafterXL,C++,7
CodeCrafterXL,Python3,22
codingmohan,C++,343
codingmohan,Java,1
mkliac,C++,1414
mkliac,Java,219
mkliac,MySQL,38
Dormi,C++,16
Dormi,Python,3
Dormi,Python3,3
ceaxyz0002,Python3,85
baegopayo,C++,1325
baegopayo,Java,2
baegopayo,Python,39
baegopayo,Python3,243
mohammed24,MySQL,1
billydou,C++,114
billydou,Python,10
Shubhra-Awasthi,C++,104
Shubhra-Awasthi,C#,2
scboy,C++,1658
scboy,Java,1296
scboy,Python,1
scboy,MySQL,195
scboy,Bash,4
scboy,Python3,142
scboy,MS SQL Server,1
scboy,Oracle,9
jxye_cn,C++,104
jxye_cn,Java,6
jxye_cn,MySQL,4
jxye_cn,C,1
jxye_cn,Python3,97
jxye_cn,Rust,1
Vishalkole,C++,1
Vishalkole,Java,8
Vishalkole,Python,7
Vishalkole,Go,1
gtsmarmy,C++,668
gtsmarmy,Java,8
gtsmarmy,Python,1
gtsmarmy,Python3,87
gtsmarmy,Rust,3
0abhay0,C++,443
0abhay0,MySQL,33
0abhay0,C,42
0abhay0,JavaScript,261
0abhay0,Pandas,12
khaledlabeb552,C++,404
khaledlabeb552,Java,44
khaledlabeb552,Python,2
khaledlabeb552,MySQL,72
khaledlabeb552,Python3,35
khaledlabeb552,MS SQL Server,1
2019b131192,Java,4
2019b131192,MySQL,64
2019b131192,C,1
2019b131192,Python3,173
2019b131192,Oracle,1
Molotfi,C++,1063
Molotfi,MySQL,13
10101010111,C++,1265
10101010111,Java,163
10101010111,Python,8
10101010111,MySQL,41
10101010111,JavaScript,1
10101010111,Python3,5
10101010111,Pandas,11
raggzy,Java,10
raggzy,Python,3
raggzy,Python3,1267
Oleks_V,Python,2
Oleks_V,MySQL,45
Oleks_V,C#,3129
Oleks_V,JavaScript,69
Oleks_V,Bash,4
Oleks_V,Swift,202
Oleks_V,Python3,263
Oleks_V,MS SQL Server,250
Oleks_V,Oracle,4
Oleks_V,Pandas,45
camscarl,Java,5
DaoDaoer,Python3,1
AnuragPy07,C++,639
AnuragPy07,Java,2
adiroy2,C++,1225
adiroy2,Java,13
adiroy2,MySQL,17
adiroy2,JavaScript,5
adiroy2,Go,14
adiroy2,Python3,16
lplnvn,C++,411
lplnvn,Python3,18
lplnvn,Rust,2
uyenga1010,C++,78
uyenga1010,Python,1
uyenga1010,Python3,4
songrenchu,C++,222
songrenchu,Java,69
songrenchu,MySQL,5
songrenchu,JavaScript,15
Eternal_Answer,C++,113
Eternal_Answer,Java,59
Eternal_Answer,Python3,2
david_feng,C++,16
david_feng,Java,1
david_feng,Python,264
david_feng,MySQL,10
david_feng,C,10
david_feng,JavaScript,1
david_feng,Python3,209
david_feng,Elixir,1
pratik_8696,C++,289
pratik_8696,Java,5
zuhxs1,C++,148
zuhxs1,Java,618
zuhxs1,Python,7
zuhxs1,MySQL,2
zuhxs1,C,1
zuhxs1,Bash,1
zuhxs1,Go,24
zuhxs1,Python3,539
sachin_raghuwanshi,C++,333
sachin_raghuwanshi,Java,16
sachin_raghuwanshi,MySQL,8
sachin_raghuwanshi,C,2
sachin_raghuwanshi,JavaScript,2
sachin_raghuwanshi,Go,1
doppler,C++,25
doppler,Java,23
doppler,Python,5
doppler,MySQL,5
doppler,C,27
doppler,Bash,2
doppler,Go,1083
doppler,Python3,2
hanchendi123,C++,20
hanchendi123,Python,1
hanchendi123,MySQL,116
hanchendi123,Python3,1749
liuyuchen0921,C++,633
liuyuchen0921,Java,1
liuyuchen0921,MySQL,31
liuyuchen0921,Bash,4
liuyuchen0921,Python3,12
liuyuchen0921,Pandas,15
gourabsingha1,C++,1697
gourabsingha1,Java,1
gourabsingha1,MySQL,57
gourabsingha1,C,1
gourabsingha1,JavaScript,6
boopityboop,C++,427
boopityboop,Java,17
boopityboop,Python,1
boopityboop,MySQL,3
boopityboop,JavaScript,1
boopityboop,Python3,18
boopityboop,TypeScript,7
2019008,C++,543
2019008,Java,8
2019008,JavaScript,1
Kai-leetcode,C++,214
Kai-leetcode,Java,16
Kai-leetcode,Python,54
Kai-leetcode,MySQL,17
Kai-leetcode,Python3,1851
Kai-leetcode,MS SQL Server,3
Kai-leetcode,Oracle,1
papapolak,Python,1
papapolak,JavaScript,1
papapolak,Bash,2
papapolak,Python3,2159
papapolak,TypeScript,1
papapolak,Pandas,40
ishubhamrana_practice,C++,81
pritamjitmanna,C++,956
pritamjitmanna,MySQL,9
pritamjitmanna,C#,4
pritamjitmanna,Python3,174
yogeetagup,Python3,18
xqxqxq,C++,64
xqxqxq,Java,24
xqxqxq,Python,1
xqxqxq,MySQL,1
xqxqxq,Go,4
xqxqxq,Python3,175
xqxqxq,Kotlin,5
xqxqxq,Rust,4
xqxqxq,PostgreSQL,3
prashant_kashyap9759,C++,1556
prashant_kashyap9759,MySQL,40
prashant_kashyap9759,JavaScript,1
prashant_kashyap9759,Python3,3
Pradyumn1908,C++,76
aruba1,C++,167
aruba1,Java,61
aruba1,Python,2
aruba1,Python3,2
__shadow,C++,48
ritam777,C++,10
ritam777,Java,5
ritam777,Python,105
ritam777,MySQL,2
ritam777,JavaScript,1
ritam777,Python3,908
JustinZhengBC,C++,190
JustinZhengBC,Java,2
