username,languageName,problemsSolved
ASSAXIN66,JavaScript,13
ASSAXIN66,Python3,24
ASSAXIN66,PostgreSQL,8
singhkeshavv,Java,196
singhkeshavv,Python,1
singhkeshavv,JavaScript,1
15310320305,C++,3
rxolve,Python,39
rxolve,JavaScript,1
rxolve,Python3,21
rxolve,TypeScript,42
shruthiag96,Python,2
shruthiag96,Python3,19
shruthiag96,Scala,47
ShivamSinghNijwala,C++,910
ShivamSinghNijwala,Python,1
ShivamSinghNijwala,MySQL,10
ShivamSinghNijwala,C,27
ShivamSinghNijwala,JavaScript,2
ShivamSinghNijwala,Oracle,3
programmerUnknown,C++,5
programmerUnknown,Java,73
programmerUnknown,Kotlin,109
it_Achi,C++,86
it_Achi,Java,140
it_Achi,MySQL,8
it_Achi,Python3,4
brijudemel,Java,23
brijudemel,Python,8
brijudemel,MySQL,33
brijudemel,Python3,10
isagi11,Python3,51
nikhil_LeetCode11,C++,108
user0007bD,MySQL,21
user0007bD,Python3,56
user0007bD,PostgreSQL,16
noanagramspls,Python,220
noanagramspls,MySQL,22
noanagramspls,Python3,62
noanagramspls,MS SQL Server,10
CH_SANDEEP_KUMAR,JavaScript,2
CH_SANDEEP_KUMAR,Python3,502
anujrawatcode,C++,164
anujrawatcode,MySQL,3
dev_env,Java,10
emmert-aronson,Python,92
emmert-aronson,MySQL,3
emmert-aronson,Bash,2
user1439B,C++,119
user1439B,MySQL,4
akhilreddy59,C++,2
akhilreddy59,Java,706
akhilreddy59,MySQL,1
akhilreddy59,Python3,1
m-ism,Java,143
m-ism,MySQL,2
2110030362_advaitha,C++,12
2110030362_advaitha,Java,38
2110030362_advaitha,Python,14
2110030362_advaitha,C,1
2110030362_advaitha,Python3,68
AragornII,C++,205
AragornII,Java,56
AragornII,MySQL,19
AragornII,Python3,4
benvarun123,C++,2
benvarun123,MySQL,15
M_Janakiramudu,Java,15
M_Janakiramudu,MySQL,12
M_Janakiramudu,C,24
M_Janakiramudu,Python3,111
M_Janakiramudu,Pandas,9
pithanikishore0,C++,1
pithanikishore0,Java,321
pithanikishore0,MySQL,45
pithanikishore0,JavaScript,7
pithanikishore0,Python3,66
TYSON005,C++,45
SimiPrincy,C++,59
SimiPrincy,Java,391
SimiPrincy,MySQL,19
SimiPrincy,C,1
SimiPrincy,JavaScript,3
tacocatmiao,Java,343
tacocatmiao,Python,1
tacocatmiao,MySQL,1
vishal4071,C++,288
vishal4071,Python,1
vishal4071,MySQL,5
vishal4071,Python3,1
Vijay_M_IT,C++,56
Vijay_M_IT,Java,666
Vijay_M_IT,Python,4
Vijay_M_IT,MySQL,72
Vijay_M_IT,C#,1
Vijay_M_IT,Bash,1
Vijay_M_IT,Go,1
Vijay_M_IT,Python3,154
Vijay_M_IT,Pandas,15
smon2006,C++,640
smon2006,Python,1
smon2006,C,1
smon2006,JavaScript,3
smon2006,Python3,6
194g1a0580,Python3,24
Suj_Jsana,Java,866
Suj_Jsana,MySQL,6
bmmahmud,MySQL,19
bmmahmud,Go,4
bmmahmud,Python3,12
bmmahmud,Oracle,4
ArtemKamantsev,C++,52
ArtemKamantsev,Java,2
ArtemKamantsev,Python,1
ArtemKamantsev,C#,1
rosadoft,JavaScript,208
rosadoft,Go,2
rosadoft,Python3,105
sriram27,Java,46
0rfn0blitr8r,C++,347
0rfn0blitr8r,Java,27
0rfn0blitr8r,Python,2
0rfn0blitr8r,MySQL,8
0rfn0blitr8r,C,1
0rfn0blitr8r,Python3,6
0rfn0blitr8r,MS SQL Server,2
RollyPanda,C++,27
RollyPanda,Java,1
RollyPanda,Python,17
RollyPanda,Python3,29
fymous,Java,111
SanketGrey,Bash,1
SanketGrey,TypeScript,128
khushalmishra11,C++,1
khushalmishra11,Java,96
khushalmishra11,JavaScript,1
nanazhang,C++,494
nanazhang,Java,308
nanazhang,MySQL,13
nanazhang,JavaScript,2
nanazhang,Bash,4
nanazhang,Python3,14
nanazhang,Pandas,1
nicholaslane,Python3,39
stiglitzz,JavaScript,8
stiglitzz,Python3,55
salinaa,Java,1
salinaa,Python,227
salinaa,Python3,83
wSNxJRhHfo,C++,8
omkarjadhav1114,C++,358
omkarjadhav1114,Java,2
omkarjadhav1114,Python,1
mattorrian,JavaScript,4
aayush126,C++,177
aayush126,MySQL,2
aayush126,Python3,58
aayush126,PHP,2
sagu_gajera12,C++,1
sagu_gajera12,Java,791
sagu_gajera12,MySQL,9
vijayintoconqacc,C++,23
vijayintoconqacc,Python,3
vijayintoconqacc,Python3,19
Istronatt,C++,244
Istronatt,Java,1
Istronatt,MySQL,19
Istronatt,C,6
Istronatt,Python3,32
Istronatt,Pandas,18
abhishekg9593,Python,3
abhishekg9593,MySQL,7
abhishekg9593,Python3,237
abhishekg9593,MS SQL Server,27
abhishekg9593,Pandas,1
user3245d,Java,17
connectganeshs,JavaScript,1
connectganeshs,Dart,1
nirajan77,C++,372
nirajan77,Python3,1
MrGAFs,C++,7
MrGAFs,MySQL,3
MrGAFs,C#,3
MrGAFs,Python3,2
MrGAFs,MS SQL Server,5
MrGAFs,TypeScript,32
anshulkapoor018,C++,171
anshulkapoor018,Java,3
anshulkapoor018,Python,6
anshulkapoor018,MySQL,112
anshulkapoor018,JavaScript,23
anshulkapoor018,Python3,714
anshulkapoor018,MS SQL Server,5
24ds1000093,C++,329
24ds1000093,Java,1
24ds1000093,MySQL,50
AnyaDas,JavaScript,125
sak34456,Python,34
sak34456,Python3,34
anushkachhadva,Java,1
anushkachhadva,MySQL,4
anushkachhadva,MS SQL Server,11
Tasneem_2400030278,Java,4
Tasneem_2400030278,C,6
Moksha2804,Java,380
Moksha2804,MySQL,38
Moksha2804,Bash,2
BALAKRISHNA_REDDY,C++,5
BALAKRISHNA_REDDY,Java,123
BALAKRISHNA_REDDY,Python,1
BALAKRISHNA_REDDY,MySQL,3
BALAKRISHNA_REDDY,C,3
BALAKRISHNA_REDDY,Go,1
BALAKRISHNA_REDDY,Python3,11
sahaana_30,Python,70
sahaana_30,MySQL,16
sahaana_30,Python3,1
padhika5,C++,1
padhika5,Java,20
padhika5,C#,9
padhika5,Python3,333
alvina8418,Java,28
alvina8418,C,5
alvina8418,JavaScript,79
alvina8418,Python3,343
VladKnows,C++,104
VladKnows,Java,10
_gauri_singhal_,C++,459
_gauri_singhal_,JavaScript,1
Mo7amed_3bdelghany,C++,131
Mo7amed_3bdelghany,Python,1
Mo7amed_3bdelghany,MySQL,2
Mo7amed_3bdelghany,Python3,20
Mo7amed_3bdelghany,Pandas,29
vinayganja,C++,44
SIlverz123,C++,61
sakiLeet,C,57
Chintuyadav049,Java,279
Chintuyadav049,MySQL,6
user3097628,Python,7
user3097628,MySQL,10
user3097628,Python3,15
enkuso,C++,2
enkuso,Java,11
enkuso,MySQL,1
enkuso,JavaScript,54
mahishapatel3220,Python,11
mahishapatel3220,Python3,146
Harshit_Sodhani,C++,505
Harshit_Sodhani,Java,94
Harshit_Sodhani,MySQL,48
Harshit_Sodhani,PostgreSQL,11
sidharth2020sharma,C++,36
sidharth2020sharma,Java,12
sidharth2020sharma,Python,17
sidharth2020sharma,Python3,6
chiena2k43pbc,C++,2
chiena2k43pbc,Python,119
chiena2k43pbc,Python3,2
leetcodewp,C++,133
leetcodewp,Java,4
leetcodewp,Python,631
leetcodewp,C,2
deepdas782446,C++,222
deepdas782446,Java,60
priyam_vada,C++,129
kavikumar07,Java,154
kavikumar07,C,40
kavikumar07,Python3,1
firoz533,Java,77
firoz533,Python,3
firoz533,MySQL,9
firoz533,JavaScript,3
firoz533,Python3,25
__vipin_265,C++,394
__vipin_265,MySQL,1
d28park,Java,93
d28park,MySQL,2
maddhruv,JavaScript,108
maddhruv,TypeScript,50
tsta102,C++,5
tsta102,Java,246
tsta102,Python,6
tsta102,MySQL,11
tsta102,JavaScript,14
tsta102,Python3,45
kaskelott,C++,1
GRagul,C++,66
GRagul,Java,105
GRagul,Python,4
GRagul,C#,1
GRagul,Python3,27
GRagul,TypeScript,1
sdevalok,Java,157
sdevalok,Python,83
sdevalok,C,2
sdevalok,JavaScript,47
sdevalok,Python3,81
isa950721,C++,391
isa950721,Java,16
user9423g,Java,4
whirsh,Python,16
whirsh,Python3,64
Shubh-I-am,Java,140
gormelof,Go,1
SomeGuy71,C++,1
SomeGuy71,MySQL,1
SomeGuy71,C,43
GunjanSingla123_,C++,3
GunjanSingla123_,Java,590
Amit0310,C++,10
Amit0310,Java,44
Amit0310,Python3,57
NSAbhiram,C++,52
NSAbhiram,Bash,1
NSAbhiram,Python3,1
muskangarg21,Java,113
md-tahsin-ferdous,C++,433
md-tahsin-ferdous,MySQL,3
md-tahsin-ferdous,JavaScript,1
md-tahsin-ferdous,Go,179
md-tahsin-ferdous,Python3,12
md-tahsin-ferdous,PostgreSQL,1
emmanuel_kb,Python,2
emmanuel_kb,MySQL,5
emmanuel_kb,Python3,1
gji841125,C++,1
gji841125,C,51
Jordhan-Carvalho,TypeScript,6
Jay_001,C++,82
Jay_001,C,1
leoocode,C++,222
leoocode,JavaScript,6
leoocode,Go,92
leoocode,Python3,31
ksvk,Java,2
ksvk,Python,42
ksvk,Python3,176
2200032252,Java,179
2200032252,MySQL,5
2200032252,Oracle,1
klu2400031091,Java,2
aidanwu1018,C++,596
aidanwu1018,Java,2
aidanwu1018,Python,2
aidanwu1018,MySQL,3
aidanwu1018,Go,74
mahmoudsmgl,Java,35
mahmoudsmgl,Swift,767
mahmoudsmgl,Python3,1
Muditgupta001,C++,97
Muditgupta001,MySQL,9
ttofighi19,Python,15
ttofighi19,Python3,9
huangbo_hotmail,C++,4
user4911H,Python,7
user4911H,MySQL,58
user4911H,Python3,4
dipanshupratapgarh1999,C++,11
praveentony15,Java,39
praveentony15,Go,4
praveentony15,Python3,184
AkashGola1,C++,72
AkashGola1,Python,1
AkashGola1,Python3,24
wojciechmierzwa,Java,331
wojciechmierzwa,MySQL,8
wojciechmierzwa,JavaScript,1
wojciechmierzwa,Python3,28
Anirudh2001,Python3,70
ghun,Java,7
ghun,Python,10
ghun,MySQL,21
ghun,Python3,20
jahze,C++,6
YellowNautilus,C++,18
YellowNautilus,Java,979
YellowNautilus,MySQL,15
YellowNautilus,JavaScript,2
YellowNautilus,Bash,4
YellowNautilus,Python3,1
YellowNautilus,Scala,2
gohan_077,C++,232
gohan_077,Java,1
gohan_077,C,2
gohan_077,Python3,1
angkellyn14,C++,1
angkellyn14,Java,11
angkellyn14,JavaScript,1
angkellyn14,Python3,83
dawowyl,Java,1
thefadnis,C++,105
thefadnis,Java,1
thefadnis,Python3,102
harshalgidh28102,C++,382
harshalgidh28102,Python3,104
agrawalsaloni52,Java,238
charlotte3,C++,8
charlotte3,Java,12
charlotte3,Python,285
charlotte3,C,17
charlotte3,Bash,1
charlotte3,Python3,34
rupnaiya2024,C++,1
rupnaiya2024,Java,267
rupnaiya2024,Swift,1
rupnaiya2024,Scala,1
rupnaiya2024,Rust,1
kingfisher28,Java,53
kingfisher28,Pandas,1
user6405V,C++,109
user6405V,Python,1
user6405V,C,1
siqi5162,MySQL,49
siqi5162,Python3,84
tizer,C++,14
tizer,Python,1
tizer,MySQL,33
tizer,Go,39
tizer,Python3,202
tizer,MS SQL Server,1
siamrahman29,Python3,88
jallen0x0,Python,5
jallen0x0,Go,12
jallen0x0,Python3,21
srikarsajja999,Java,2
srikarsajja999,Python,5
srikarsajja999,MySQL,4
srikarsajja999,Python3,109
Abhinav_Kumar_Tiwari,Java,203
Abhinav_Kumar_Tiwari,JavaScript,1
siddhant48,C++,578
siddhant48,Java,58
siddhant48,MySQL,9
siddhant48,JavaScript,14
aaryansinha16,MySQL,5
aaryansinha16,JavaScript,343
coacci,Python,1
coacci,Python3,3
rithik24102333,Java,195
rithik24102333,MySQL,3
rithik24102333,JavaScript,1
rithik24102333,Bash,2
rithik24102333,Python3,2
thebubsfaang,C++,26
thebubsfaang,Java,147
thebubsfaang,Python,8
thebubsfaang,Python3,15
jyoti_subhra,Java,32
jyoti_subhra,Python3,1
riteshrkj21,C++,295
riteshrkj21,MySQL,35
user9029v,Java,218
helanzhu,Java,294
helanzhu,C,2
rusllan,Python3,94
AnuragPal_LCB2022034,C++,6
ahamedpriyaz4,Java,77
ahamedpriyaz4,MySQL,30
Sudeep_2003,C++,380
Sudeep_2003,Java,1
Sudeep_2003,MySQL,9
Sudeep_2003,C,3
Sudeep_2003,Bash,1
ananyakulashreshtha,C++,251
ananyakulashreshtha,Java,1
ananyakulashreshtha,Python,1
ananyakulashreshtha,MySQL,8
1rOPt3Y9j8,C++,14
Kininaru,Java,2
Kininaru,C,6
FanFanFanYang,Python3,1
AlirezaAsadi,C++,2
AlirezaAsadi,Java,10
user6488ka,Java,1
user6488ka,MySQL,1
user6488ka,C,9
user6488ka,JavaScript,3
user6488ka,Python3,118
supriya0609,C++,1
supriya0609,Java,1
supriya0609,Python,2
supriya0609,C#,31
supriya0609,JavaScript,2
supriya0609,Python3,3
AnmolBijalwan,C++,155
AnmolBijalwan,MySQL,32
user0261mX,C++,8
user0261mX,Python,16
user0261mX,Python3,10
askingyj,Python,3
askingyj,Go,1
jhl1124,Python,192
jhl1124,Python3,13
user6684Od,C++,97
user6684Od,Java,78
user6684Od,MySQL,4
user6684Od,Python3,4
V4vqMC5qi9,C++,163
V4vqMC5qi9,Java,4
V4vqMC5qi9,Python,1
V4vqMC5qi9,JavaScript,9
jam3239,C++,2
jam3239,Java,574
jam3239,Python,3
jam3239,MySQL,97
jam3239,JavaScript,17
jam3239,Python3,501
nehap_,C++,458
Prodeep,C++,56
Prodeep,Java,2
Prodeep,C,1
Prodeep,PHP,5
yoshiyoshiyoshi8,Python3,75
Naishadam_Varshitha,C++,147
Naishadam_Varshitha,MySQL,16
user2940E,C++,160
user2940E,Java,10
user2940E,MySQL,1
saumyaj100300,C++,80
saumyaj100300,Java,1
saumyaj100300,MySQL,7
saumyaj100300,Python3,4
saumyaj100300,Oracle,2
Mahfid_Rahman,C++,253
Mahfid_Rahman,MySQL,34
ADITYA_RAGHAV,C++,229
nishit435,C++,21
nishit435,Java,255
nishit435,MySQL,39
nishit435,JavaScript,7
nishit435,Pandas,15
anurag_asawa20,C++,198
anurag_asawa20,MySQL,32
rishi_29_02,C++,280
rishi_29_02,Python3,39
rishi_29_02,Kotlin,6
user3772y,Java,122
loeffler,C++,6
loeffler,Go,1
loeffler,Python3,57
hanzhe_ye,Python,3
hanzhe_ye,MySQL,2
hanzhe_ye,Bash,1
hanzhe_ye,Python3,37
all_spark,C++,94
sarathyofficial90,Java,140
sarathyofficial90,C,1
sarathyofficial90,Python3,16
sarathyofficial90,Pandas,1
hongmofang10,Java,27
hongmofang10,MySQL,6
kishore_1428,C,1
kishore_1428,Python3,4
21251a05b4-sravya,Java,10
21251a05b4-sravya,Python,1
21251a05b4-sravya,Python3,19
Manas_05,C++,558
Manas_05,Java,2
Manas_05,Python3,1
lowerasdf,Java,1
lowerasdf,Python,52
lowerasdf,MySQL,5
lowerasdf,Go,9
lowerasdf,Python3,134
btacoder,Java,3
btacoder,Python,31
btacoder,Python3,294
Gourav_Patel_07,C++,34
Gourav_Patel_07,MySQL,11
Islombek_Yoqubov,C++,1
Islombek_Yoqubov,Java,327
Islombek_Yoqubov,MySQL,21
Islombek_Yoqubov,JavaScript,1
Islombek_Yoqubov,Python3,1
saya1ee,C++,19
saya1ee,Java,465
saya1ee,MySQL,43
saya1ee,JavaScript,3
saya1ee,Bash,1
saya1ee,Python3,86
crishabh07,C++,170
crishabh07,Java,1
crishabh07,MySQL,56
manoj-28-29,C++,1
manoj-28-29,Java,2
manoj-28-29,Python,223
manoj-28-29,MySQL,59
manoj-28-29,Python3,164
tusharawasthi81,C++,707
tusharawasthi81,Java,1
tusharawasthi81,MySQL,50
tusharawasthi81,TypeScript,12
trafalgar_d_law,Java,443
trafalgar_d_law,MySQL,43
trafalgar_d_law,JavaScript,3
trafalgar_d_law,Python3,1
miaoow,C++,998
miaoow,C,45
time_ttt,Python3,6
0004Lohani,C++,38
0004Lohani,MySQL,1
20cs01038,C++,40
20cs01038,MySQL,7
Anucha3666,C++,17
Anucha3666,Java,4
Anucha3666,Python,19
Anucha3666,MySQL,23
Anucha3666,C,14
Anucha3666,C#,14
Anucha3666,JavaScript,253
Anucha3666,Go,17
Anucha3666,Python3,21
Anucha3666,Kotlin,1
Anucha3666,MS SQL Server,23
Anucha3666,Oracle,20
Anucha3666,Rust,13
Anucha3666,PHP,16
Anucha3666,TypeScript,229
Anucha3666,Dart,15
Anucha3666,Pandas,4
Anucha3666,PostgreSQL,22
Samce,C++,31
Samce,Java,1
Samce,MySQL,4
Samce,Oracle,1
aryanagarwal24,C++,447
aryanagarwal24,MySQL,26
Shivam_Panwar_Gujjar,C++,115
Shivam_Panwar_Gujjar,C,40
Shivam_Panwar_Gujjar,JavaScript,11
Shivam_Panwar_Gujjar,Bash,2
Shivam_Panwar_Gujjar,Rust,1
amitsharet,C++,7
amitsharet,Java,1
amitsharet,Python,62
amitsharet,Python3,117
q0VXtjG8tj,C++,61
q0VXtjG8tj,Java,1
q0VXtjG8tj,MySQL,17
Lapimpale,C++,6
Lapimpale,Java,967
Lapimpale,Python,1
Lapimpale,MySQL,39
Lapimpale,JavaScript,1
Lapimpale,Bash,4
Lapimpale,Python3,13
Lapimpale,MS SQL Server,5
arslannisarmir,Java,4
arslannisarmir,Python3,34
Tariqul-huda,C++,32
Tariqul-huda,C,1
wmosier1,Python,1
wmosier1,Python3,44
ajith_y,C++,47
ajith_y,Python3,8
aftabrahi,C++,10
aftabrahi,Java,405
aftabrahi,MySQL,22
aftabrahi,JavaScript,3
aftabrahi,Python3,1
tchava,C++,2
tchava,Java,294
tchava,Python,2
tchava,MySQL,1
YeahlyuAbalgee,Java,28
YeahlyuAbalgee,Python3,1
stomar21,C++,275
stomar21,Java,3
stomar21,Python,1
stomar21,MySQL,24
stomar21,C,11
stomar21,Python3,52
stomar21,Pandas,7
rahultarachand22,C++,1
rahultarachand22,Java,102
rahultarachand22,Python,13
rahultarachand22,C,9
rahultarachand22,JavaScript,1
rahultarachand22,Python3,8
yogesh_1801,C++,174
yogesh_1801,Java,2
PantheraChristianus,Python,12
PantheraChristianus,Bash,1
PantheraChristianus,Python3,246
GodsPlan0212,C++,208
rrohith4896,C++,253
rrohith4896,Java,11
rrohith4896,JavaScript,1
kumar_brajesh,C++,79
hembycomder7,C++,108
hembycomder7,Java,1
hembycomder7,C,1
KhoaiLangCoder,C++,32
atiqshaik24095,C++,7
atiqshaik24095,Java,251
atiqshaik24095,MySQL,20
atiqshaik24095,Oracle,2
atiqshaik24095,Pandas,2
whitebeargogogo,C++,147
whitebeargogogo,Python,243
fengshuo,Python,4
fengshuo,Go,6
user2704kS,JavaScript,66
user2704kS,Python3,5
darkmystery52,C++,236
darkmystery52,Java,1
darkmystery52,MySQL,16
darkmystery52,Pandas,13
Sumanish,C++,677
Sumanish,Java,238
Sumanish,MySQL,11
Sumanish,JavaScript,5
Sumanish,Go,13
Sumanish,Kotlin,1
Sumanish,PostgreSQL,19
gtx_dp,C++,492
gtx_dp,Java,3
gtx_dp,Python,1
gtx_dp,MySQL,14
gtx_dp,Python3,8
aishp29,C++,191
Fahadjameel,C++,4
isezeranog,C++,1
isezeranog,Python,5
isezeranog,C#,60
isezeranog,Python3,56
whosxavierwu,C++,290
whosxavierwu,Python,2
whosxavierwu,C,20
whoisthis0303,C++,287
whoisthis0303,Python,1
whoisthis0303,Python3,5
vijayakarthik,C++,503
vijayakarthik,Java,2
vijayakarthik,MySQL,1
vijayakarthik,C,66
komal2001,C++,230
dias77715,C++,75
dias77715,Swift,4
dias77715,Go,1
dias77715,Python3,63
saisriprakash_chennoju,C++,11
saisriprakash_chennoju,Java,1
saisriprakash_chennoju,Python,3
saisriprakash_chennoju,MySQL,5
saisriprakash_chennoju,Python3,100
sandisd,Java,53
tmannam1,C++,27
sasipavani_k,C,3
sasipavani_k,Python3,1
Sathishwaran,C++,152
Sathishwaran,Java,153
Sathishwaran,Python,1
Sathishwaran,C,7
Sathishwaran,Ruby,1
Sathishwaran,Python3,51
debbarmaeliza0,C++,332
lula,Java,8
lula,Python,34
lula,Ruby,8
lula,Python3,1
kaushikmuskan114,C++,1
kaushikmuskan114,Java,11
kaushikmuskan114,Python,6
kaushikmuskan114,Python3,35
Manisha555,C++,607
Manisha555,MySQL,29
infinity216,C++,1
gourav_j,C++,169
gourav_j,Java,24
vnrk,C++,542
vnrk,Python,1
vishen,Java,213
vishen,Python,6
vishen,JavaScript,7
vishen,Python3,1
AlyonaRussu,C#,1
molagbal,Java,719
molagbal,Python,228
molagbal,Python3,139
kittujacob1,C++,68
Muvvala_Sruthi,Java,182
Muvvala_Sruthi,MySQL,7
arifuljannatarif,C++,93
arifuljannatarif,MySQL,2
arifuljannatarif,Bash,1
HarshDogra026,C++,370
HarshDogra026,MySQL,5
HarshDogra026,JavaScript,2
Raghav9090,C++,257
vanshika7105,C++,30
vanshika7105,Java,362
vanshika7105,MySQL,57
vanshika7105,JavaScript,2
Krishna_Bhardwaj,Java,665
Krishna_Bhardwaj,Python,3
Krishna_Bhardwaj,MySQL,7
Krishna_Bhardwaj,JavaScript,1
Krishna_Bhardwaj,Python3,2
Ruichen1997,Java,428
Ruichen1997,Go,1
Craig_Renn,C++,16
Craig_Renn,Java,8
Craig_Renn,Python,1
Craig_Renn,MySQL,8
Craig_Renn,Python3,110
Elite_Rishav,C++,299
Elite_Rishav,Java,1
Elite_Rishav,MySQL,17
Elite_Rishav,C,1
Elite_Rishav,Python3,2
curiousgogi,C++,129
kuki585,Java,47
kuki585,Python3,1
kuki585,Scala,2
Sachin1520,C++,14
matlap,Python,27
matlap,Kotlin,41
matlap,Dart,1
silverrosepetal,C++,1
silverrosepetal,Java,52
silverrosepetal,Python,39
silverrosepetal,MySQL,4
silverrosepetal,C#,2
silverrosepetal,Python3,483
silverrosepetal,Kotlin,4
Kevin_T,Java,39
Kevin_T,Python,1
Kevin_T,Go,4
rohittttt5555555,C++,24
kiu2023springdavitomauridze,Java,76
Deepakumar69,C++,6
Deepakumar69,Java,1
Deepakumar69,Python,1
Deepakumar69,Python3,26
geethsAcct,Python,22
geethsAcct,MySQL,89
geethsAcct,Python3,87
geethsAcct,Pandas,23
geethsAcct,PostgreSQL,14
saisatwikp17,C++,105
adi_s533,C++,3
kpavanteja,C++,169
kpavanteja,MySQL,23
weicaivi,C++,397
weicaivi,Java,1
weicaivi,Python,4
weicaivi,JavaScript,1
weicaivi,Python3,81
JudyHuang,C++,270
JudyHuang,C,6
Eeshani15,C++,12
Eeshani15,Java,5
Eeshani15,Python3,4
Navpreet032,C++,135
Navpreet032,Java,1
Navpreet032,C,1
Navpreet032,JavaScript,1
Navpreet032,Python3,19
XeonD,C++,9
XeonD,Python3,237
XeonD,Pandas,28
sunny0angel,Java,152
sunny0angel,MySQL,2
sunny0angel,Python3,9
sunny0angel,Oracle,2
wilson20010327,C++,1032
wilson20010327,Python,1
wilson20010327,MySQL,12
wilson20010327,C,104
wilson20010327,JavaScript,25
user7844x,C++,1
user7844x,Swift,45
aigul_baimussayeva,Java,13
subramanyam_01,Java,1
subramanyam_01,Python3,6
Akshaykumar_Nalavade,Java,1
Tanishq_Sharma_,Java,298
Tanishq_Sharma_,MySQL,10
Tanishq_Sharma_,PostgreSQL,12
gGk5kJi3Wp,C++,3
keroro520,Rust,1
allenli0128,Java,3
user1004V,C++,26
user1004V,Python,3
user1004V,C#,10
user1004V,JavaScript,208
user1004V,Python3,74
MetinMogensen,C++,1
MetinMogensen,JavaScript,9
MetinMogensen,Python3,13
MetinMogensen,Pandas,1
MonsieurSingh,C++,49
MonsieurSingh,MySQL,17
MonsieurSingh,C,38
MonsieurSingh,JavaScript,4
MonsieurSingh,Bash,1
Charan_SS,Python3,38
ROBOLITO,Java,19
ROBOLITO,C,3
ROBOLITO,JavaScript,1
ROBOLITO,Python3,31
finallyjustice,C++,61
finallyjustice,C,4
abisaacseijas,JavaScript,1
Sak1012,C++,238
Sak1012,Java,4
Sak1012,MySQL,19
Sak1012,C,1
Sak1012,JavaScript,4
Sak1012,Python3,205
Sak1012,TypeScript,1
rrushikesh959,C++,302
rrushikesh959,Python3,3
bhuvneshsanathara,C++,1
bhuvneshsanathara,Java,94
wesleyrou,JavaScript,49
user8741uT,C++,80
user8741uT,Python3,1
av-darkthunder,C++,387
av-darkthunder,Java,3
av-darkthunder,MySQL,4
av-darkthunder,Swift,2
ssravan59,C,1
ssravan59,C#,2
Akshita_Maremanda,C++,1
NanthiniGK,Java,41
abhishekjoy536,C++,63
abhishekjoy536,MySQL,12
abhishekjoy536,Python3,8
abhishekjoy536,TypeScript,1
OptimalOps,Java,209
OptimalOps,JavaScript,4
OptimalOps,Oracle,6
OptimalOps,PostgreSQL,16
tanishq_sood,Java,102
tanishq_sood,MySQL,5
tanishq_sood,JavaScript,2
Muhilan_1,C++,3
Muhilan_1,Python,11
kvaishnavi7115,Java,31
kvaishnavi7115,Python3,6
cdbm,C++,133
cdbm,Java,165
cdbm,JavaScript,5
cotabas,C++,1
cotabas,JavaScript,36
cotabas,Ruby,15
cotabas,Go,1
cottonduck332,C++,172
caferyi33,MySQL,7
caferyi33,Python3,23
Vivek_130704,C++,1
Vivek_130704,Java,130
Vivek_130704,MySQL,29
Vivek_130704,JavaScript,8
amannith,C++,1
amannith,Java,342
amannith,Python,10
amannith,Swift,17
beatmyself,C++,223
beatmyself,Python,34
beatmyself,Python3,1
AbhishekSinghDasila,C++,179
noBugCY,C++,144
noBugCY,Java,234
noBugCY,MySQL,6
omye,C++,6
stoic_dev,C++,17
stoic_dev,Java,23
stoic_dev,Python,117
stoic_dev,Python3,63
AlexanderAylen,C++,2
AlexanderAylen,Python,19
AlexanderAylen,JavaScript,17
AlexanderAylen,Python3,118
nobel_scorpion,C++,24
nobel_scorpion,Python,5
nobel_scorpion,Python3,19
bigboi343,C++,93
bigboi343,Java,4
bigboi343,Python,3
bigboi343,Python3,253
learnatleet,C++,193
learnatleet,Java,63
learnatleet,Python,5
learnatleet,C,115
learnatleet,JavaScript,5
learnatleet,Python3,13
learnatleet,Pandas,5
yusseef,C++,2
yusseef,Java,1
yusseef,Python,33
yusseef,MySQL,33
yusseef,Ruby,1
yusseef,Python3,72
harshach3333,Python,1
harshach3333,MySQL,6
harshach3333,Python3,95
tpani888,C++,1
khush0,Java,230
siddharth-shah-svector,C++,122
siddharth-shah-svector,Java,39
siddharth-shah-svector,C#,4
siddharth-shah-svector,JavaScript,5
siddharth-shah-svector,Swift,1
siddharth-shah-svector,Go,3
siddharth-shah-svector,Python3,78
siddharth-shah-svector,Rust,2
siddharth-shah-svector,TypeScript,2
siddharth-shah-svector,Pandas,1
